,Unnamed: 0,age,sex,death_rate,prob_symptomatic,prob_hospitalisation
7855,7855,0.7,0,9.722050083132453e-05,0.40788994213045515,0.0002604877443135653
9964,9964,36.9,1,0.010026500135541764,0.431144588389618,0.048668892437371575
13551,13551,0.0,1,2.3564863634245685e-05,0.41731169,0.00011283414456224223
5238,5238,27.7,1,0.0045067981415952765,0.3555138505717555,0.021711504757258145
18135,18135,11.0,0,0.0011588889359925019,0.32330696203736004,0.0031090508542673894
11093,11093,20.8,1,0.0022434474861677094,0.3217903218264627,0.01077456581215602
6812,6812,18.8,0,0.0032007946943105273,0.31688104157224833,0.008608277999996822
5186,5186,6.9,1,0.0003256766335092544,0.34549159634937404,0.001560055411237568
428,428,16.6,1,0.0013818793948652862,0.3143823836428218,0.006628965956264917
4721,4721,47.7,0,0.039371123008583336,0.5433594131864996,0.11073536702131868
15072,15072,27.0,0,0.007512564328527001,0.35103666823448,0.02031047352704074
18210,18210,46.0,0,0.03503523159362778,0.52505508820016,0.09800212653934962
1591,1591,28.7,0,0.008806834838578637,0.36227424215896864,0.023847147030546387
6728,6728,0.5,0,8.540866687580568e-05,0.410530316646695,0.0002288364468730615
10436,10436,50.2,0,0.04649078514348288,0.5702008628034925,0.13194979119678707
14272,14272,38.0,1,0.010947635369835517,0.44181909728432,0.05320742742633571
8146,8146,48.7,0,0.042109764652786576,0.5541217854047525,0.11885025538958104
12823,12823,51.0,1,0.028011975316306437,0.5787224849765599,0.13941502081518664
11142,11142,43.0,1,0.016040253833741008,0.49302233211992,0.07850831476320977
17331,17331,28.0,1,0.004635466463637042,0.35749772126911994,0.02233528226899419
10867,10867,2.1,1,0.00010035687602552915,0.39054488278686716,0.00048058248009908013
14848,14848,34.0,1,0.007894963376278095,0.40440553199024,0.03821048394344429
11413,11413,43.1,1,0.016158777108195087,0.4940796705301859,0.07910140671805276
6191,6191,50.2,1,0.026566013696330406,0.5702008628034925,0.13194979119678707
9772,9772,26.1,0,0.006891324099036026,0.34560269102456637,0.0186168515981518
3978,3978,78.1,0,0.19705970700215245,0.7638050316065033,0.6925412141142739
18455,18455,47.0,1,0.021362579069090604,0.53581924277288,0.1053346757607706
8320,8320,50.8,0,0.04833777709809364,0.5765965170227186,0.13751647264693168
8690,8690,6.9,1,0.0003256766335092544,0.34549159634937404,0.001560055411237568
18406,18406,10.0,1,0.0005560796340101495,0.32742295166,0.0026645634804100737
11523,11523,24.0,1,0.0031405257066795824,0.33441931646144,0.015101358745693532
5881,5881,4.2,1,0.00018287650988915092,0.36816028052409727,0.0008758450741668007
12754,12754,33.8,1,0.007762723329366028,0.40264597878213637,0.037563657986466506
5855,5855,62.8,1,0.05728504663822395,0.6923812755318769,0.2973660760169027
6124,6124,21.0,1,0.0022928215602465367,0.32241232562816,0.011012432762170822
17157,17157,1.0,1,6.405047504719707e-05,0.40400616094256003,0.0003067056591384208
13238,13238,1.0,0,0.0001144677937688727,0.40400616094256003,0.0003067056591384208
9958,9958,20.9,1,0.0022680303437218412,0.3220984216740532,0.010892993396611088
14779,14779,29.0,0,0.009052573191694028,0.36438310330783996,0.024519903245491168
2591,2591,21.7,1,0.0024723106438831128,0.3247703216895883,0.011877417176097662
16902,16902,13.0,1,0.0008656941375635949,0.31744713633632005,0.00414988365279858
12384,12384,11.9,1,0.0007409117030639004,0.320285526911248,0.0035511121898441664
3746,3746,41.8,0,0.025917722066533064,0.4804143300839858,0.0716751935116432
4296,4296,48.0,0,0.040177766252122035,0.5465900430675201,0.11311968367209062
3214,3214,31.8,0,0.011620639203936804,0.3857324812075539,0.03157468095492827
18175,18175,23.0,0,0.005054591288806353,0.32987541274952004,0.013624496630772732
1739,1739,36.3,0,0.016940699745373038,0.4254368858637093,0.046331464206147296
5366,5366,21.6,1,0.0024460219785295252,0.32441640452312576,0.01175070182883785
17725,17725,34.0,1,0.007894963376278095,0.40440553199024,0.03821048394344429
13535,13535,34.0,0,0.01402155335134089,0.40440553199024,0.03821048394344429
8254,8254,5.1,0,0.00040268003023131256,0.3598579191218556,0.0010793184333378171
10185,10185,0.9,1,6.084693785352276e-05,0.40529054657143726,0.0002913642585362554
11866,11866,9.1,1,0.0004807817067002922,0.3318278405524908,0.002303523661292147
14677,14677,8.0,1,0.0003983749555789895,0.33813700110272005,0.001908482803958994
4383,4383,23.6,1,0.0030151805852813435,0.3325390524309593,0.014496158674801462
8786,8786,31.4,1,0.0063106144500855105,0.38250773428686463,0.0304763340227072
3792,3792,0.3,0,7.282678650223305e-05,0.41321184598680216,0.00019512270511687257
14351,14351,22.0,0,0.004552627246730009,0.32586575469488,0.012263996905850571
14591,14591,25.0,0,0.006187952141840618,0.3394754825,0.016702409316144202
4451,4451,6.2,0,0.0005075693906404866,0.35072949841151174,0.0013606295576775425
6542,6542,19.4,1,0.0019204104238018894,0.3180986658095591,0.009219074012216107
10140,10140,4.1,0,0.000318877315867577,0.36912984862693676,0.0008546124375208566
620,620,18.9,1,0.0018141800413815346,0.3170684427900796,0.008707850490612347
13089,13089,8.0,1,0.0003983749555789895,0.33813700110272005,0.001908482803958994
5634,5634,26.5,0,0.007162195256350391,0.347972134884515,0.019354984362375104
18041,18041,20.0,1,0.002054122598587493,0.31953710888,0.009862760801779634
18184,18184,4.0,0,0.0003110561676731234,0.37010891403584006,0.0008336433721767212
13779,13779,27.0,0,0.007512564328527001,0.35103666823448,0.02031047352704074
492,492,17.1,1,0.0014683898455089238,0.3146718200052491,0.007044789552549481
9004,9004,24.8,1,0.0034035277100084053,0.3384243235060276,0.016371874648590322
8840,8840,50.1,1,0.026389500061206852,0.5691325626647616,0.1310405619130135
10709,10709,2.9,0,0.00023114430881730798,0.3815117429665469,0.0006194165637478092
10026,10026,4.0,1,0.0001740668699060823,0.37010891403584006,0.0008336433721767212
4589,4589,59.7,1,0.04803371518833845,0.6656436350136495,0.24599949248791433
12161,12161,1.2,0,0.00012592921548086492,0.4014679040694157,0.0003374201231709521
9556,9556,65.8,1,0.06739580268966201,0.7151457946780466,0.3551252132082257
14167,14167,29.0,0,0.009052573191694028,0.36438310330783996,0.024519903245491168
4869,4869,9.8,1,0.0005387036901818635,0.3283438495926195,0.0025812424577272186
1455,1455,46.7,1,0.020919930664238834,0.5325882983587183,0.10308839328046245
17776,17776,27.0,0,0.007512564328527001,0.35103666823448,0.02031047352704074
14475,14475,4.0,0,0.0003110561676731234,0.37010891403584006,0.0008336433721767212
4942,4942,16.3,1,0.0013318464482654725,0.3142895386355253,0.006388520742132865
17706,17706,84.0,0,0.243234348119791,0.7638400783018398,0.9221929302582049
8330,8330,56.8,1,0.04043011308448525,0.6382471328076339,0.20480167418407544
7817,7817,18.1,0,0.0029515179397709666,0.31574590529481594,0.007935473117026304
15017,15017,50.0,1,0.02621391601166884,0.5680636474999999,0.1301365683283973
17623,17623,16.0,0,0.002291002596807397,0.31425803168576,0.006154685643103704
1229,1229,34.4,0,0.014497868022948557,0.4079595540222311,0.039531603581396874
14702,14702,29.0,0,0.009052573191694028,0.36438310330783996,0.024519903245491168
4841,4841,22.6,1,0.002718962534373833,0.32820620898227454,0.01306675792682972
7760,7760,47.7,0,0.039371123008583336,0.5433594131864996,0.11073536702131868
15568,15568,4.0,1,0.0001740668699060823,0.37010891403584006,0.0008336433721767212
17268,17268,2.0,1,9.691320071365571e-05,0.39171851081648,0.0004640894660794942
17882,17882,48.0,0,0.040177766252122035,0.5465900430675201,0.11311968367209062
9688,9688,5.3,0,0.00042072012661669664,0.3581155663605081,0.0011276965326954091
836,836,50.5,1,0.02710116442974595,0.5734018532301949,0.13470913485629432
7170,7170,42.2,0,0.026694746667103256,0.48459951989357886,0.07389553987408622
2236,2236,16.8,1,0.0014160097232512085,0.3144780639019059,0.006793006099639043
2310,2310,38.6,0,0.020327550291800087,0.4477477180703513,0.05582705201290766
8828,8828,25.9,0,0.006758962464004151,0.34444584700120723,0.01825633868566343
17389,17389,5.0,0,0.00039382502625433133,0.36074300072,0.0010555727531998558
3620,3620,26.0,1,0.0038303862476868344,0.34502192753456007,0.018435889810796562
2435,2435,37.1,1,0.010189128593471292,0.4330656845760251,0.04946934578158301
10715,10715,2.2,0,0.00018556727405185652,0.38938119172993085,0.0004972526619478786
1628,1628,42.6,1,0.015573157291478476,0.48880265621661056,0.07617285238297991
6598,6598,4.9,0,0.0003850785506359769,0.36163738177423244,0.0010321186021430245
8777,8777,22.0,0,0.004552627246730009,0.32586575469488,0.012263996905850571
1172,1172,29.0,1,0.005085738656789406,0.36438310330783996,0.024519903245491168
13387,13387,28.0,1,0.004635466463637042,0.35749772126911994,0.02233528226899419
17533,17533,25.0,0,0.006187952141840618,0.3394754825,0.016702409316144202
1069,1069,20.6,0,0.003915935478378164,0.321191622384153,0.010540718820502594
3406,3406,33.9,0,0.013904456520529893,0.40352428224942155,0.03788593734695428
3079,3079,32.9,1,0.0071896017662673685,0.3948774571351108,0.03476305304335578
11120,11120,28.0,1,0.004635466463637042,0.35749772126911994,0.02233528226899419
16666,16666,22.0,0,0.004552627246730009,0.32586575469488,0.012263996905850571
7830,7830,30.1,1,0.005620842715376859,0.3724208864450256,0.027119602446363533
11377,11377,28.1,0,0.00833128823836922,0.35816752739276403,0.022546390504111724
1497,1497,51.6,0,0.05088679122365933,0.5850801763473495,0.1452423908259702
17009,17009,5.0,1,0.00022039245516052028,0.36074300072,0.0010555727531998558
9842,9842,30.9,1,0.006037695158754829,0.3785556222889612,0.02914743281241445
3613,3613,33.5,1,0.007567725935953496,0.400028965854785,0.036610294190150224
8630,8630,44.2,0,0.030861477799242233,0.5057665279799052,0.08587571087597239
16135,16135,4.0,0,0.0003110561676731234,0.37010891403584006,0.0008336433721767212
5236,5236,6.5,1,0.0003014730596757033,0.34843090897191503,0.0014440681338505116
7513,7513,56.6,1,0.039941634089592254,0.6362868603284536,0.20218567710571383
3085,3085,24.0,0,0.00559879650000799,0.33441931646144,0.015101358745693532
4858,4858,14.7,0,0.0019418043769072245,0.31484477658869586,0.005214376395698692
9161,9161,34.0,0,0.01402155335134089,0.40440553199024,0.03821048394344429
5919,5919,23.8,0,0.005486447866863689,0.33346885126634435,0.01479630755900804
4802,4802,42.0,1,0.01489316613345726,0.48250459374128,0.07277831920202976
4996,4996,33.8,0,0.013788144411571565,0.40264597878213637,0.037563657986466506
6614,6614,48.5,0,0.04155058658450303,0.551971065569735,0.11718876534194846
9782,9782,39.9,1,0.012699565005050636,0.4608229907822704,0.061871188485000284
17395,17395,20.0,1,0.002054122598587493,0.31953710888,0.009862760801779634
6370,6370,1.8,1,9.013037751828323e-05,0.39409566572705795,0.00043160450810009947
53,53,37.7,1,0.01068988450029755,0.4388820970355275,0.0519363021778298
18536,18536,21.0,1,0.0022928215602465367,0.32241232562816,0.011012432762170822
16920,16920,22.0,1,0.002552499779150138,0.32586575469488,0.012263996905850571
7897,7897,27.6,0,0.007950799229692428,0.3548611495082586,0.021506728811025458
4010,4010,1.0,1,6.405047504719707e-05,0.40400616094256003,0.0003067056591384208
12250,12250,23.2,1,0.002893803800186035,0.3307421573059021,0.013910315479197771
8810,8810,37.9,0,0.01924413819206281,0.44083802293330476,0.05278088955592459
10108,10108,25.1,0,0.0062494479217406924,0.3400084271735916,0.016869658348590107
10043,10043,28.3,0,0.008487474892175897,0.3595197815768517,0.022973439589006293
14488,14488,0.0,1,2.3564863634245685e-05,0.41731169,0.00011283414456224223
14078,14078,68.0,1,0.07555297986192848,0.7295473213779198,0.40300918366898414
9165,9165,3.8,1,0.0001654744030738438,0.3720956247051603,0.0007924829872482592
14040,14040,47.0,0,0.037537889436383094,0.53581924277288,0.1053346757607706
7714,7714,32.3,1,0.006826884219150039,0.38983992826165637,0.03299287278386579
16374,16374,15.0,1,0.0011304878190964078,0.31460362649,0.005421174111186122
2113,2113,15.3,1,0.001174795080740472,0.31442638649852017,0.0056339851815644165
9012,9012,5.9,1,0.0002672633759771322,0.35310940875619123,0.0012801430066134883
4164,4164,17.2,1,0.0014861702578540612,0.3147497136302989,0.007130265489850837
4067,4067,28.5,0,0.008645981571664121,0.360888745121135,0.023406998381534285
5350,5350,28.0,0,0.008254056675849232,0.35749772126911994,0.02233528226899419
14728,14728,22.0,1,0.002552499779150138,0.32586575469488,0.012263996905850571
3730,3730,48.2,0,0.04072260964702208,0.5487430660799821,0.11473292010146736
9560,9560,26.9,0,0.007441426879188141,0.35041474738447004,0.020116409130694766
10807,10807,11.6,1,0.0007092357112174595,0.32122183709691776,0.0033991464465765934
16257,16257,1.0,1,6.405047504719707e-05,0.40400616094256003,0.0003067056591384208
2813,2813,37.7,0,0.01894323419166384,0.4388820970355275,0.0519363021778298
13774,13774,42.0,1,0.01489316613345726,0.48250459374128,0.07277831920202976
17817,17817,8.0,1,0.0003983749555789895,0.33813700110272005,0.001908482803958994
13734,13734,19.0,0,0.003274876633631556,0.31726208778104004,0.008808305507411844
4481,4481,19.2,1,0.0018773615560288514,0.31766802114902526,0.009011887686990199
6859,6859,23.8,1,0.003077350823242828,0.33346885126634435,0.01479630755900804
14875,14875,8.0,0,0.000711765164475695,0.33813700110272005,0.001908482803958994
8313,8313,61.3,1,0.05265973032132756,0.6798120872934392,0.27151138995155477
10453,10453,2.2,0,0.00018556727405185652,0.38938119172993085,0.0004972526619478786
12218,12218,7.1,1,0.00033821302244148245,0.3440753186082611,0.001620134722094232
11550,11550,61.2,0,0.08981616164964851,0.6789487034273676,0.2698556300287688
14114,14114,27.0,0,0.007512564328527001,0.35103666823448,0.02031047352704074
7034,7034,2.0,1,9.691320071365571e-05,0.39171851081648,0.0004640894660794942
4775,4775,24.9,0,0.006126934078331799,0.33894744061636845,0.01653648422670941
11740,11740,19.1,1,0.0018561167359177067,0.31746195456179876,0.008909649183808542
16340,16340,35.0,1,0.008583790428719418,0.41337523811,0.0415835371553767
10256,10256,41.2,0,0.024785987966137037,0.4741732727485838,0.06844894042471984
485,485,15.7,1,0.0012358584461379745,0.3142884563434531,0.0059273190064970185
12879,12879,7.0,0,0.0005930422319994645,0.34477902758408,0.0015899186474852157
3911,3911,25.7,0,0.006628617869740579,0.34330782273778515,0.017901432982861936
6629,6629,18.5,0,0.0030920765797649726,0.31635652039083506,0.008314794854655399
12419,12419,8.5,1,0.00043457395183566134,0.33514136017653506,0.0020820024064230947
12900,12900,43.0,1,0.016040253833741008,0.49302233211992,0.07850831476320977
9181,9181,9.7,0,0.0009471142413129786,0.32881665395158993,0.002540254904550357
15058,15058,21.0,1,0.0022928215602465367,0.32241232562816,0.011012432762170822
10621,10621,18.9,1,0.0018141800413815346,0.3170684427900796,0.008707850490612347
12889,12889,38.0,0,0.01939601734632233,0.44181909728432,0.05320742742633571
16818,16818,31.0,1,0.006091503891671124,0.37933892107496003,0.029409360376090318
16150,16150,68.0,0,0.12732737622504156,0.7295473213779198,0.40300918366898414
6039,6039,35.0,0,0.015236566494984198,0.41337523811,0.0415835371553767
11252,11252,9.0,1,0.0004728647516425218,0.33235897023824,0.00226556758942177
689,689,21.7,1,0.0024723106438831128,0.3247703216895883,0.011877417176097662
7630,7630,31.5,1,0.00636637187543301,0.383308732190165,0.03074795056514743
4674,4674,0.7,1,5.439932867828453e-05,0.40788994213045515,0.0002604877443135653
173,173,21.6,1,0.0024460219785295252,0.32441640452312576,0.01175070182883785
11832,11832,29.4,0,0.009388688875684663,0.367251143978407,0.02544073806884296
3439,3439,16.5,1,0.001365047835167243,0.314344656606215,0.006548074250984255
13560,13560,19.0,1,0.0018350566476656356,0.31726208778104004,0.008808305507411844
14661,14661,13.0,0,0.0015461325590784255,0.31744713633632005,0.00414988365279858
15737,15737,64.0,1,0.061190392445938484,0.7018882681606398,0.31947138716057266
5462,5462,30.7,1,0.005931225268046156,0.3769998640206511,0.02862927725721004
5655,5655,28.8,0,0.00888814979814951,0.3629731357796403,0.024069717812438007
7187,7187,2.9,1,0.0001293436030774771,0.3815117429665469,0.0006194165637478092
10141,10141,4.9,1,0.00021549690566792436,0.36163738177423244,0.0010321186021430245
5837,5837,24.0,1,0.0031405257066795824,0.33441931646144,0.015101358745693532
4585,4585,20.6,1,0.0021949013753800465,0.321191622384153,0.010540718820502594
15972,15972,32.0,1,0.006651147665300803,0.38736539014208005,0.03213585232309457
14297,14297,10.0,0,0.0009934061896254983,0.32742295166,0.0026645634804100737
8851,8851,22.1,0,0.004600997520224178,0.32624205292084313,0.012395025291491894
3742,3742,57.6,0,0.07333994681024512,0.6460029476905623,0.21554815136636682
1721,1721,12.7,0,0.001482921996483456,0.3181295223145975,0.003979919879899249
5570,5570,27.7,0,0.008025769772030943,0.3555138505717555,0.021711504757258145
7471,7471,21.0,0,0.00409031521981665,0.32241232562816,0.011012432762170822
14281,14281,22.0,1,0.002552499779150138,0.32586575469488,0.012263996905850571
5891,5891,30.8,1,0.005984269666338509,0.3777759292764148,0.02888740886255421
5839,5839,6.5,0,0.0005386751017918627,0.34843090897191503,0.0014440681338505116
2492,2492,3.9,1,0.00016974382942278076,0.3710974987341376,0.000812934646337618
4987,4987,19.7,1,0.0019864008353219567,0.3187905817656019,0.009536720839046742
6432,6432,39.0,1,0.011843429082088306,0.45173868617864,0.05763214465228788
7389,7389,20.9,1,0.0022680303437218412,0.3220984216740532,0.010892993396611088
17632,17632,23.0,1,0.002834572426665772,0.32987541274952004,0.013624496630772732
7874,7874,66.3,0,0.11717372476023705,0.7186000999319853,0.3655816626555466
7330,7330,10.9,1,0.0006390441804342593,0.3236822862215452,0.0030624487139848332
17295,17295,52.0,1,0.0299058918702908,0.58930003485248,0.14923907428438363
14978,14978,34.0,1,0.007894963376278095,0.40440553199024,0.03821048394344429
14093,14093,7.0,0,0.0005930422319994645,0.34477902758408,0.0015899186474852157
10173,10173,6.8,1,0.0003195180637196762,0.34621304688747395,0.0015305418683372435
15991,15991,17.0,0,0.002589867971909223,0.31460056585328,0.006960091349437974
6917,6917,88.7,1,0.18002174618492897,0.7638400783018398,1.0
14378,14378,37.0,1,0.010107549345768936,0.43210400408768,0.049067769987355084
15425,15425,46.0,0,0.03503523159362778,0.52505508820016,0.09800212653934962
15459,15459,38.0,0,0.01939601734632233,0.44181909728432,0.05320742742633571
17772,17772,3.0,0,0.00023796968442323305,0.38042675629112,0.0006377123400714653
3249,3249,18.4,1,0.0017125059438913893,0.31619431409882626,0.008218691804996665
7996,7996,1.3,0,0.00013168871306843018,0.4002139888584873,0.00035285481888682146
3235,3235,60.4,0,0.08595303226747404,0.6719334927722278,0.25690618679004484
14689,14689,15.0,0,0.00201862717198119,0.31460362649,0.005421174111186122
9607,9607,5.6,0,0.00044862234040884047,0.355571233555881,0.0012025260061814978
1634,1634,24.8,0,0.006066390844414204,0.3384243235060276,0.016371874648590322
8943,8943,24.9,1,0.0034375887943035905,0.33894744061636845,0.01653648422670941
5348,5348,7.3,1,0.0003510461073202979,0.34269439209172653,0.0016816380317405165
9490,9490,17.6,0,0.002782699514205105,0.3151272431946906,0.007480058055381683
9075,9075,34.0,1,0.007894963376278095,0.40440553199024,0.03821048394344429
17482,17482,20.0,1,0.002054122598587493,0.31953710888,0.009862760801779634
17858,17858,11.0,1,0.0006487601468183383,0.32330696203736004,0.0031090508542673894
92,92,9.9,0,0.0009778085942939373,0.32787928948986644,0.0026226774332061263
8538,8538,21.1,0,0.0041348334284078345,0.3227320117054524,0.01113289074609768
18661,18661,54.0,1,0.03399402258911464,0.61012333847984,0.17062504899703676
8020,8020,6.8,1,0.0003195180637196762,0.34621304688747395,0.0015305418683372435
17606,17606,24.0,0,0.00559879650000799,0.33441931646144,0.015101358745693532
14079,14079,10.0,0,0.0009934061896254983,0.32742295166,0.0026645634804100737
2690,2690,37.3,1,0.010353887857741238,0.43499575199024243,0.05028065174060724
18288,18288,30.0,1,0.005570406582202878,0.37167083102,0.026874406149730228
3163,3163,26.1,1,0.0038677872661433384,0.34560269102456637,0.0186168515981518
14448,14448,27.0,0,0.007512564328527001,0.35103666823448,0.02031047352704074
18357,18357,5.0,1,0.00022039245516052028,0.36074300072,0.0010555727531998558
1188,1188,26.6,1,0.004059170841752337,0.34857598340782975,0.019543134100927798
9985,9985,0.8,0,0.00010300106826705725,0.40658513297295873,0.0002759778318714908
2444,2444,6.9,0,0.0005819110149255831,0.34549159634937404,0.001560055411237568
13754,13754,34.0,1,0.007894963376278095,0.40440553199024,0.03821048394344429
6529,6529,19.1,1,0.0018561167359177067,0.31746195456179876,0.008909649183808542
11282,11282,35.5,1,0.008945993421264599,0.4179628822616449,0.04335973209757882
17376,17376,32.0,1,0.006651147665300803,0.38736539014208005,0.03213585232309457
13968,13968,0.0,0,4.211530677907602e-05,0.41731169,0.00011283414456224223
8979,8979,6.5,1,0.0003014730596757033,0.34843090897191503,0.0014440681338505116
4910,4910,44.5,1,0.017893620491883113,0.508969405605455,0.08780492623925039
8372,8372,9.1,0,0.000858942287582091,0.3318278405524908,0.002303523661292147
13385,13385,34.0,0,0.01402155335134089,0.40440553199024,0.03821048394344429
18093,18093,25.0,0,0.006187952141840618,0.3394754825,0.016702409316144202
13428,13428,5.0,1,0.00022039245516052028,0.36074300072,0.0010555727531998558
18494,18494,36.0,0,0.016534520056961488,0.4226153899193601,0.04519798933963858
14905,14905,36.0,1,0.009320473638616645,0.4226153899193601,0.04519798933963858
10011,10011,6.8,1,0.0003195180637196762,0.34621304688747395,0.0015305418683372435
15377,15377,38.0,1,0.010947635369835517,0.44181909728432,0.05320742742633571
14768,14768,26.0,0,0.006824889647302769,0.34502192753456007,0.018435889810796562
1203,1203,38.2,0,0.019702651973625734,0.44378735887395004,0.05406906888881468
14253,14253,17.0,1,0.0014507703680097168,0.31460056585328,0.006960091349437974
5683,5683,55.8,1,0.03803265133559491,0.6283657713772947,0.19199733725141227
10850,10850,23.2,1,0.002893803800186035,0.3307421573059021,0.013910315479197771
8833,8833,10.5,1,0.0006011887945567036,0.325263827187395,0.0028808889871719296
7840,7840,37.8,0,0.019093211938371414,0.43985901552259704,0.05235718627539077
7657,7657,21.8,0,0.00445707344493998,0.32512986709592184,0.012005200041115834
9682,9682,23.0,0,0.005054591288806353,0.32987541274952004,0.013624496630772732
5037,5037,67.0,0,0.12129333439344729,0.7232601060792798,0.38063755219997575
3036,3036,30.8,1,0.005984269666338509,0.3777759292764148,0.02888740886255421
12267,12267,30.7,0,0.010550417743205582,0.3769998640206511,0.02862927725721004
7001,7001,56.9,1,0.04067605291567241,0.6392241481751139,0.2061201657412518
6205,6205,18.7,1,0.0017729723074056587,0.31669990611087667,0.008509581935779583
5603,5603,59.7,0,0.08266784089421844,0.6656436350136495,0.24599949248791433
13547,13547,12.0,0,0.0013426414943882193,0.31998901803968,0.003602819269094752
17654,17654,49.0,1,0.024508490520166924,0.55734550575344,0.12137934022163993
2248,2248,22.3,0,0.004698937490200839,0.32701124830908457,0.01266037822141838
12111,12111,12.0,0,0.0013426414943882193,0.31998901803968,0.003602819269094752
15051,15051,20.0,0,0.0036651837892234863,0.31953710888,0.009862760801779634
12653,12653,45.2,0,0.03312880286950206,0.5164633222599564,0.09244741393030004
16337,16337,35.0,1,0.008583790428719418,0.41337523811,0.0415835371553767
2166,2166,37.3,0,0.018352720708149913,0.43499575199024243,0.05028065174060724
1716,1716,18.3,1,0.0016927043416168157,0.3160384614965997,0.008123441115940927
12628,12628,26.1,0,0.006891324099036026,0.34560269102456637,0.0186168515981518
5409,5409,24.5,0,0.005887581437801502,0.336884740648055,0.01588585530938005
211,211,1.0,1,6.405047504719707e-05,0.40400616094256003,0.0003067056591384208
15511,15511,13.0,1,0.0008656941375635949,0.31744713633632005,0.00414988365279858
6421,6421,39.5,0,0.021791565730280692,0.456768296721605,0.05995632267293532
1450,1450,16.7,1,0.0013988663238250678,0.3144268600691623,0.006710608106974699
17301,17301,41.0,1,0.01381331111798428,0.4721034177377599,0.06740075433966781
15762,15762,20.0,1,0.002054122598587493,0.31953710888,0.009862760801779634
4239,4239,1.3,1,7.368701223958649e-05,0.4002139888584873,0.00035285481888682146
15735,15735,12.0,0,0.0013426414943882193,0.31998901803968,0.003602819269094752
1137,1137,0.1,0,5.7778315016205614e-05,0.4159347060174216,0.00015480096012370533
11143,11143,18.7,0,0.0031642368450589507,0.31669990611087667,0.008509581935779583
15716,15716,8.0,0,0.000711765164475695,0.33813700110272005,0.001908482803958994
3885,3885,20.7,1,0.0022190716177237424,0.3214880480687191,0.010657143208172303
9399,9399,26.0,0,0.006824889647302769,0.34502192753456007,0.018435889810796562
8342,8342,14.8,1,0.001101644026473101,0.31475725546055555,0.005282648983276904
9015,9015,25.6,0,0.006564194473564931,0.342745922974377,0.017726060797122967
13026,13026,22.0,0,0.004552627246730009,0.32586575469488,0.012263996905850571
16910,16910,19.0,0,0.003274876633631556,0.31726208778104004,0.008808305507411844
13444,13444,8.0,1,0.0003983749555789895,0.33813700110272005,0.001908482803958994
1508,1508,0.5,0,8.540866687580568e-05,0.410530316646695,0.0002288364468730615
8521,8521,24.8,1,0.0034035277100084053,0.3384243235060276,0.016371874648590322
17502,17502,1.0,1,6.405047504719707e-05,0.40400616094256003,0.0003067056591384208
3065,3065,16.4,1,0.0013483705494364397,0.3143137009426727,0.006467927624940093
12647,12647,16.7,1,0.0013988663238250678,0.3144268600691623,0.006710608106974699
16482,16482,13.0,1,0.0008656941375635949,0.31744713633632005,0.00414988365279858
3444,3444,13.7,0,0.0017011484857875174,0.3161178041355307,0.004566808294735306
150,150,3.0,0,0.00023796968442323305,0.38042675629112,0.0006377123400714653
1258,1258,56.6,0,0.0691727289813096,0.6362868603284536,0.20218567710571383
11014,11014,23.1,0,0.005107067203160868,0.33030612479108995,0.01376682058649346
11962,11962,38.1,1,0.011034662711794688,0.4428022165923119,0.05363681535838019
7223,7223,29.1,0,0.009135688392409795,0.36509413324870676,0.024747538427425806
2547,2547,35.6,1,0.009019897132537473,0.41888828264602496,0.043722362790278774
598,598,18.6,1,0.0017526387121173832,0.31652505838929534,0.00841175623165584
16589,16589,9.0,0,0.0008448035772131052,0.33235897023824,0.00226556758942177
9042,9042,49.9,0,0.04558778846712492,0.5669941392925384,0.1292377863900961
6638,6638,60.7,1,0.05088817280797852,0.6745863961276468,0.2617008870043399
13324,13324,39.0,0,0.020968191008094036,0.45173868617864,0.05763214465228788
16308,16308,9.0,0,0.0008448035772131052,0.33235897023824,0.00226556758942177
13364,13364,19.0,0,0.003274876633631556,0.31726208778104004,0.008808305507411844
11483,11483,18.0,0,0.002917149665087114,0.31560924566192,0.007842744037597852
6975,6975,20.5,0,0.003873251865114977,0.320901066756095,0.010425285921312593
18625,18625,16.0,1,0.0012831824458594003,0.31425803168576,0.006154685643103704
3359,3359,5.5,0,0.0004392078302758903,0.356410147623545,0.0011772771653652883
10069,10069,0.6,0,9.137096568335289e-05,0.40920499602725696,0.000244813065071933
2785,2785,28.3,1,0.0047670542459483465,0.3595197815768517,0.022973439589006293
8495,8495,8.2,0,0.0007371885552034555,0.3369129787470541,0.0019767121700922275
13654,13654,6.0,1,0.0002727951417903737,0.35230703301296,0.0013066489566590062
6064,6064,0.5,0,8.540866687580568e-05,0.410530316646695,0.0002288364468730615
15970,15970,66.0,0,0.11543472353340824,0.7165398698897598,0.3592783317774545
11994,11994,26.1,1,0.0038677872661433384,0.34560269102456637,0.0186168515981518
2224,2224,50.6,1,0.02728142871175984,0.574467473431497,0.1356395489109571
17457,17457,29.0,1,0.005085738656789406,0.36438310330783996,0.024519903245491168
10013,10013,44.1,1,0.017383338784674303,0.5047002367745688,0.08524054872891161
17383,17383,18.0,1,0.0016343442188530997,0.31560924566192,0.007842744037597852
15203,15203,27.0,0,0.007512564328527001,0.35103666823448,0.02031047352704074
2923,2923,18.5,0,0.0030920765797649726,0.31635652039083506,0.008314794854655399
